iter,add_correct,add_total,sub_correct,sub_total,math_acc,facts_correct,facts_total,facts_acc,train_loss,val_loss
19250,0,0,0,0,0.0,50,500,0.1,0.6058584451675415,0.6048881411552429
19500,0,0,0,0,0.0,40,500,0.08,0.6018215417861938,0.6030392646789551
19750,0,0,0,0,0.0,53,500,0.106,0.5988768339157104,0.599917471408844
20000,0,0,0,0,0.0,34,500,0.068,0.5977359414100647,0.5973119139671326
20250,0,0,0,0,0.0,60,500,0.12,0.5980205535888672,0.5955316424369812
20500,0,0,0,0,0.0,51,500,0.102,0.5982706546783447,0.5974379777908325
20750,0,0,0,0,0.0,30,500,0.06,0.5922605991363525,0.5932911038398743
21000,0,0,0,0,0.0,40,500,0.08,0.593751847743988,0.5932384133338928
21250,0,0,0,0,0.0,53,500,0.106,0.5899887681007385,0.5885278582572937
21500,0,0,0,0,0.0,60,500,0.12,0.5867151021957397,0.5880914926528931
21750,0,0,0,0,0.0,40,500,0.08,0.5867589712142944,0.590256929397583
22000,0,0,0,0,0.0,41,500,0.082,0.5854700803756714,0.5847538709640503
22250,0,0,0,0,0.0,57,500,0.114,0.5856980681419373,0.5842522978782654
22500,0,0,0,0,0.0,51,500,0.102,0.5848901271820068,0.5836855173110962
22750,0,0,0,0,0.0,40,500,0.08,0.5828993320465088,0.5814982652664185
23000,0,0,0,0,0.0,54,500,0.108,0.5827454328536987,0.5816037654876709
23250,0,0,0,0,0.0,40,500,0.08,0.5806019902229309,0.5812599062919617
23500,0,0,0,0,0.0,40,500,0.08,0.5796348452568054,0.5808886885643005
23750,0,0,0,0,0.0,60,500,0.12,0.5792699456214905,0.5795202851295471
24000,0,0,0,0,0.0,50,500,0.1,0.5790502429008484,0.5783666372299194
24250,0,0,0,0,0.0,64,500,0.128,0.5785110592842102,0.5788639187812805
24500,0,0,0,0,0.0,43,500,0.086,0.5786013603210449,0.5772320628166199
24750,0,0,0,0,0.0,45,500,0.09,0.5773261785507202,0.5779738426208496
25000,0,0,0,0,0.0,53,500,0.106,0.5778946280479431,0.5774866342544556
25250,0,0,0,0,0.0,53,500,0.106,0.5776253938674927,0.5761740207672119
25500,0,0,0,0,0.0,60,500,0.12,0.5763940215110779,0.5767161846160889
25750,0,0,0,0,0.0,44,500,0.088,0.5778589844703674,0.5780134201049805
26000,0,0,0,0,0.0,55,500,0.11,0.5751836895942688,0.5768099427223206
26250,0,0,0,0,0.0,50,500,0.1,0.5757167339324951,0.5765352249145508
26500,0,0,0,0,0.0,60,500,0.12,0.5774766802787781,0.5767848491668701
26750,0,0,0,0,0.0,47,500,0.094,0.5754945874214172,0.5763406157493591
27000,0,0,0,0,0.0,54,500,0.108,0.5776703953742981,0.5746892690658569
27250,0,0,0,0,0.0,45,500,0.09,0.5753424763679504,0.574924647808075
27500,0,0,0,0,0.0,50,500,0.1,0.576273500919342,0.5757742524147034
27750,0,0,0,0,0.0,46,500,0.092,0.5776823163032532,0.5771991014480591
28000,0,0,0,0,0.0,36,500,0.072,0.5756147503852844,0.5780664682388306
28250,0,0,0,0,0.0,40,500,0.08,0.5766379833221436,0.5747144818305969
28500,0,0,0,0,0.0,41,500,0.082,0.5758309960365295,0.5754767060279846
28750,0,0,0,0,0.0,56,500,0.112,0.5761523246765137,0.5749193429946899
29000,0,0,0,0,0.0,43,500,0.086,0.5762712955474854,0.5743102431297302
29250,0,0,0,0,0.0,55,500,0.11,0.574887752532959,0.5764724612236023
29500,0,0,0,0,0.0,60,500,0.12,0.5744394659996033,0.573901891708374
29750,0,0,0,0,0.0,40,500,0.08,0.5746815204620361,0.5761057734489441
30000,0,0,0,0,0.0,54,500,0.108,0.5750288963317871,0.5750954151153564
